t_start,t_end,t_decision,label,score,alarm,dominant,domain,csec_corr,csec_unc,|r_bal|,|r_aux|,|r_cool|,|r_ups|,|r_qp|,|r_pv|,|r_reg|,e_rec,e_fc
196.40,197.67,197.68,0,-0.37291,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.6026,0.3255,4.592,28.62
196.80,198.07,198.08,0,-1.49633,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.2922,0.1209,-0.7199,0.9194
197.20,198.47,198.48,0,-1.47587,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.068,-0.3641,-0.9422,-0.5719
197.60,198.87,198.88,0,-0.01001,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.482,0.185,4.922,21.08
198.00,199.27,199.28,0,-0.77677,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.669,0.08753,1.087,1.303
198.40,199.67,199.68,0,-0.84879,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,5.28,-0.07016,0.5176,-0.7329
198.80,200.07,200.08,0,0.01968,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,6.134,0.2373,4.532,19.95
199.20,200.47,200.48,0,-1.29277,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,5.531,-0.1689,-0.8146,0.0104
199.60,200.87,200.88,0,-1.38926,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.912,-0.1746,-0.9864,-0.8852
200.00,201.27,201.28,0,-0.39285,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.078,-0.1206,4.459,31.19
200.40,201.67,201.68,0,-1.52716,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.21,-0.4978,-0.9805,1.697
200.80,202.07,202.08,0,-1.58061,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.5468,-0.9407,-1.305,-0.5126
201.20,202.47,202.48,0,-0.55809,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.6628,-0.5365,3.275,20.17
201.60,202.87,202.88,0,-1.09279,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.426,-0.2487,0.3,0.9674
202.00,203.27,203.28,0,-1.12320,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.965,0.16,-0.003514,-0.7224
202.40,203.67,203.68,0,-0.70535,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.246,0.8831,3.012,24.64
202.80,204.07,204.08,0,-1.51588,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.941,0.2424,-1.176,0.7632
203.20,204.47,204.48,0,-1.54413,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.275,-0.4565,-1.296,-0.4961
203.60,204.87,204.88,0,-0.93445,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.633,-0.4366,2.076,18.91
204.00,205.27,205.28,0,-1.41455,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.2796,-0.5043,-0.5882,0.9773
204.40,205.67,205.68,0,-1.42781,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.276,-0.1469,-0.7951,-0.8002
204.80,206.07,206.08,0,-0.68890,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.308,0.4386,2.899,20.4
205.20,206.47,206.48,0,-1.24474,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.701,0.05724,-0.1832,1.814
205.60,206.87,206.88,0,-1.31340,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.94,-0.5254,-0.697,-0.6099
206.00,207.27,207.28,0,-0.54603,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.145,-0.3635,3.341,24.13
206.40,207.67,207.68,0,-1.44125,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.076,-0.4264,-0.9631,1.046
206.80,208.07,208.08,0,-1.45694,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.181,-0.4997,-1.047,-0.7263
207.20,208.47,208.48,0,-0.80864,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.385,0.36,2.555,19.36
207.60,208.87,208.88,0,-1.19619,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.277,-0.1734,0.002992,0.7241
208.00,209.27,209.28,0,-1.36948,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.02,-0.1705,-0.7079,-0.8048
208.40,209.67,209.68,0,-0.73473,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.866,-0.2709,3.494,33.81
208.80,210.07,210.08,0,-1.06702,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.162,-0.5385,0.0894,0.428
209.20,210.47,210.48,0,-1.13115,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.65,-0.7574,-0.2917,-0.8856
209.60,210.87,210.88,0,0.14305,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.714,-0.3543,5.364,24.29
210.00,211.27,211.28,0,-1.49756,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.111,-0.3669,-1.107,1.303
210.40,211.67,211.68,0,-1.58191,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.052,-0.8144,-1.335,-0.4132
210.80,212.07,212.08,0,-0.78530,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,-0.4719,-0.591,2.667,19.59
211.20,212.47,212.48,0,-1.39751,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,-0.3392,-0.7646,-0.5601,0.3612
211.60,212.87,212.88,0,-1.33262,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.124,-0.6311,-0.5913,-0.9003
212.00,213.27,213.28,0,0.23711,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.983,-0.04296,6.246,30.87
212.40,213.67,213.68,0,-0.96555,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.773,-0.4594,0.3673,0.8001
212.80,214.07,214.08,0,-1.11619,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.427,-0.4963,-0.2818,-0.8548
213.20,214.47,214.48,0,-0.02567,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.317,-0.01373,4.729,22.51
213.60,214.87,214.88,0,-1.51885,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.31,-0.2002,-1.192,0.8673
214.00,215.27,215.28,0,-1.59919,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.27,-0.5349,-1.356,-0.3792
214.40,215.67,215.68,0,-0.94310,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,-0.4901,-0.2299,2.631,24.88
214.80,216.07,216.08,0,-1.43814,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,-0.6188,-0.5261,-0.558,1.041
215.20,216.47,216.48,0,-1.48172,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.5562,-0.3575,-0.917,-0.8029
215.60,216.87,216.88,0,-0.55647,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.875,0.2413,3.412,21.89
216.00,217.27,217.28,0,-0.86172,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.647,0.1124,0.9466,1.24
216.40,217.67,217.68,0,-1.10040,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.6,-0.09683,-0.06562,-0.8685
216.80,218.07,218.08,0,0.19317,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.514,0.06289,5.443,23.4
217.20,218.47,218.48,0,-1.44460,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.29,-0.2472,-1.072,1.096
217.60,218.87,218.88,0,-1.53444,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.249,-0.6774,-1.306,-0.4947
218.00,219.27,219.28,0,-0.99714,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.5016,-0.1065,2.2,22.28
218.40,219.67,219.68,0,-1.41931,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.1891,-0.5245,-0.5977,0.957
218.80,220.07,220.08,0,-1.46896,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.267,-0.4149,-0.9579,-0.6361
219.20,220.47,220.48,0,-0.70388,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.28,0.2143,2.758,19.6
219.60,220.87,220.88,0,-0.87034,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.78,0.04499,0.8745,0.977
220.00,221.27,221.28,0,-1.09793,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.828,-0.01278,-0.05759,-0.7228
220.40,221.67,221.68,0,-1.11653,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.402,0.3026,1.511,22.72
220.80,222.07,222.08,0,-1.46030,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.847,-0.07413,-1.019,1.344
221.20,222.47,222.48,-1,-1.58200,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.704,-0.3674,-1.326,-0.4546
221.60,222.87,222.88,-1,5.88642,1,e_rec,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,-0.2699,-0.2285,22.53,15.7
222.00,223.27,223.28,1,-1.03325,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.023,7.794,2.156,2.244
222.40,223.67,223.68,1,-0.80822,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.107,8.016,2.404,0.4329
222.80,224.07,224.08,1,2.30088,1,e_rec,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,7.568,8.643,12.67,17.34
223.20,224.47,224.48,1,0.34577,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,9.391,7.325,5.357,3.386
223.60,224.87,224.88,1,-0.42907,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,10.15,7.254,2.667,-0.3413
224.00,225.27,225.28,1,0.39034,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,10.36,7.881,6.301,15.06
224.40,225.67,225.68,1,-1.22068,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,9.65,7.507,0.478,0.9545
224.80,226.07,226.08,1,-1.28467,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,7.718,7.131,0.3468,-0.2473
225.20,226.47,226.48,1,3.17558,1,e_rec,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,6.075,7.08,15.35,19.85
225.60,226.87,226.88,1,-0.79105,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,5.944,7.825,2.376,2.79
226.00,227.27,227.28,1,-1.21432,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,6.631,7.99,0.8258,-0.5302
226.40,227.67,227.68,1,0.28971,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,7.699,8.491,6.469,15.87
226.80,228.07,228.08,1,0.79786,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,8.71,7.985,7.001,4.534
227.20,228.47,228.48,1,-0.39478,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,10.03,7.905,2.9,-0.4531
227.60,228.87,228.88,1,2.34072,1,e_rec,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,10.77,8.387,12.41,17.77
228.00,229.27,229.28,1,-1.21233,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,10.04,7.326,0.4161,0.8353
228.40,229.67,229.68,1,-1.28547,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,8.072,6.523,0.1606,-0.641
228.80,230.07,230.08,1,6.83051,1,e_rec,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,6.65,6.172,26.04,18.83
229.20,230.47,230.48,1,-0.48617,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,7.168,7.892,3.165,2.726
229.60,230.87,230.88,1,-0.58152,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,8.74,8.092,2.574,0.3386
230.00,231.27,231.28,1,2.14440,1,e_rec,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,10.17,9.06,11.77,14.16
230.40,231.67,231.68,1,0.04282,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,10.64,8.03,4.398,2.775
230.80,232.07,232.08,1,-0.03967,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,11.19,7.841,3.865,0.09099
231.20,232.47,232.48,1,4.19116,1,e_rec,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,11.79,8.084,17.85,18.39
231.60,232.87,232.88,1,-0.82111,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,11.93,8.677,1.643,0.8796
232.00,233.27,233.28,1,-0.94198,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,10.81,7.97,1.172,-0.5401
232.40,233.67,233.68,1,3.49320,1,e_rec,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,9.451,8.088,15.64,12.95
232.80,234.07,234.08,1,-0.82427,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,8.81,8.38,1.992,1.804
233.20,234.47,234.48,1,-0.85396,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,8.83,8.772,1.861,0.153
233.60,234.87,234.88,1,4.50451,1,e_rec,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,9.026,9.384,19.38,18.68
234.00,235.27,235.28,1,0.07096,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,9.259,8.438,4.746,3.211
234.40,235.67,235.68,1,-0.30642,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,10.3,8.219,3.204,-0.335
234.80,236.07,236.08,1,0.79128,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,10.79,8.578,7.851,18.79
235.20,236.47,236.48,1,-0.86046,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,10.1,7.608,1.632,2.398
235.60,236.87,236.88,1,-1.03216,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,8.152,7.372,1.142,0.293
236.00,237.27,237.28,1,0.05609,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,6.282,8.294,5.674,12.8
236.40,237.67,237.68,1,-1.27406,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,5.803,8.047,0.8608,1.064
236.80,238.07,238.08,1,-1.05877,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,5.964,7.894,1.385,-0.03531
237.20,238.47,238.48,1,2.20003,1,e_rec,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,6.961,8.094,12.38,18.04
237.60,238.87,238.88,1,-0.39131,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,8.074,8.145,3.337,1.861
238.00,239.27,239.28,1,-0.63707,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,9.45,8.146,2.315,0.01307
238.40,239.67,239.68,1,1.22572,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,9.898,8.648,8.894,13.33
238.80,240.07,240.08,1,-1.34399,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,8.908,8.116,0.3337,1.339
239.20,240.47,240.48,1,-1.21784,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,6.91,7.629,0.8401,1.277
239.60,240.87,240.88,1,2.07184,1,e_rec,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.545,8.056,12.11,15.97
240.00,241.27,241.28,1,-1.68369,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.476,8.778,0.1541,2.86
240.40,241.67,241.68,1,-1.91632,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.136,8.997,-0.5833,1.173
240.80,242.07,242.08,1,-0.60652,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.172,8.927,5.041,25.61
241.20,242.47,242.48,1,-1.50822,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.714,1.379,-0.6026,3.565
241.60,242.87,242.88,-1,-1.52029,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.242,0.3185,-0.9765,-0.7456
242.00,243.27,243.28,-1,-0.19529,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.354,0.06922,4.847,26.52
242.40,243.67,243.68,-1,-1.54428,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.42,-0.2293,-1.027,1.361
242.80,244.07,244.08,-1,-1.41402,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.77,-0.6392,-0.9091,-0.8824
243.20,244.47,244.48,-1,0.69932,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.906,-0.4349,7.377,28.08
243.60,244.87,244.88,-1,-0.91292,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.077,-0.5126,0.5012,1.085
244.00,245.27,245.28,-1,-1.06159,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,5.692,-0.4432,-0.2513,-0.8813
244.40,245.67,245.68,-1,0.95055,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,6.224,-0.1939,7.838,28.53
244.80,246.07,246.08,-1,-0.99647,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,5.757,-0.3643,0.05516,0.5941
245.20,246.47,246.48,-1,-1.10639,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,5.58,-0.4767,-0.3764,-0.8302
245.60,246.87,246.88,-1,-0.70120,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.895,-0.006624,2.555,21.4
246.00,247.27,247.28,-1,-1.32984,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.725,-0.2953,-0.7544,-0.08928
246.40,247.67,247.68,-1,-1.35324,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.857,-0.6195,-0.8389,-0.8008
246.80,248.07,248.08,-1,-0.06372,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.996,-0.4119,5.156,27.63
247.20,248.47,248.48,-1,-1.51764,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.716,-0.5265,-1.06,1.041
247.60,248.87,248.88,-1,-1.47981,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.272,-0.453,-0.9934,-0.5633
248.00,249.27,249.28,-1,-0.10794,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.481,0.03654,5.073,26.29
248.40,249.67,249.68,-1,-1.16358,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.847,-0.3204,-0.04661,-0.07446
248.80,250.07,250.08,-1,-1.10587,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.037,-0.3155,-0.05181,-0.7384
249.20,250.47,250.48,-1,-0.23674,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.807,0.01465,4.479,27.14
249.60,250.87,250.88,-1,-1.45149,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.295,-0.05205,-0.978,0.5948
250.00,251.27,251.28,-1,-1.60483,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.595,-0.06862,-1.342,-0.6988
250.40,251.67,251.68,-1,-1.00202,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,-0.1186,0.04976,2.774,29.31
250.80,252.07,252.08,-1,-1.57773,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,-0.2893,-0.3541,-0.9736,1.166
251.20,252.47,252.48,-1,-1.56258,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.3081,-0.4066,-1.126,-0.5789
251.60,252.87,252.88,-1,-0.72481,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.464,0.1826,2.806,19.96
252.00,253.27,253.28,-1,-1.01783,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.192,-0.0008471,0.4763,0.8113
252.40,253.67,253.68,-1,-1.13372,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.49,-0.1006,-0.1483,-0.7812
252.80,254.07,254.08,-1,0.29292,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.272,0.295,5.785,22.97
253.20,254.47,254.48,-1,-1.46107,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.779,0.008375,-1.093,-0.03533
253.60,254.87,254.88,-1,-1.52546,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.213,-0.2641,-1.213,-0.7491
254.00,255.27,255.28,-1,-0.28284,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.6124,-0.1913,4.742,28.33
254.40,255.67,255.68,-1,-1.55191,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.2078,-0.5139,-0.981,1.186
254.80,256.07,256.08,-1,-1.62374,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.09803,-0.4057,-1.298,-0.7364
255.20,256.47,256.48,-1,0.06151,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.022,0.1742,5.49,23.83
255.60,256.87,256.88,-1,-0.98062,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.92,0.1263,0.598,0.1596
256.00,257.27,257.28,-1,-1.09047,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.505,0.02414,0.02186,-0.5264
256.40,257.67,257.68,-1,-0.17176,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.415,0.4479,4.739,27.86
256.80,258.07,258.08,-1,-1.29112,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.032,0.1941,-0.5731,-0.01323
257.20,258.47,258.48,-1,-1.34393,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.055,-0.02637,-0.7223,-0.844
257.60,258.87,258.88,-1,-0.36785,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.707,-0.03432,4.587,31.11
258.00,259.27,259.28,-1,-1.22014,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.404,-0.2529,-0.1327,0.2342
258.40,259.67,259.68,-1,-1.46909,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.408,-0.2913,-0.965,-0.847
258.80,260.07,260.08,-1,-1.33234,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.954,-0.1287,1.935,35.39
259.20,260.47,260.48,-1,-1.25865,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.418,-0.1186,-0.3224,0.4406
259.60,260.87,260.88,-1,-1.29463,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.823,-0.3367,-0.6009,-0.7518
260.00,261.27,261.28,-1,-0.33250,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.033,0.1844,4.444,29.07
260.40,261.67,261.68,-1,-1.50307,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.576,-0.1042,-1.103,0.01397
260.80,262.07,262.08,-1,-1.55496,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.344,-0.2145,-1.195,-0.7441
